,BT-549,CAL-148,CAL-51,HCC1937,Hs-578T,MDA-MB-231,MDA-MB-436,MDA-MB-468,CAL-120,CAL-85-1,DU-4475,HCC1143,HDQ-P1,MFM-223,BT-20,HCC-1187,HCC-1395,HCC-1806,HCC-38,HCC-70
P78368,0.0,0.23333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333507180214,0.0,0.0,0.0,0.0,0.5666666626930237,0.800000011920929,0.0,0.0,0.0
Q9H4B4,1.3666666746139526,21.96666717529297,28.600000381469727,0.7333333492279053,4.4666666984558105,4.666666507720947,4.666666507720947,2.933333396911621,1.100000023841858,9.199999809265137,4.333333492279053,6.666666507720947,3.700000047683716,21.46666717529297,13.033332824707031,0.8333333134651184,1.8666667938232422,5.333333492279053,9.866665840148926,9.800000190734863
P11474,0.15000000596046448,0.0,0.25,2.0,0.0,0.0,0.10000000149011612,1.25,0.0,0.9000000357627869,0.3499999940395355,0.949999988079071,0.05000000074505806,1.399999976158142,0.0,1.4500000476837158,0.20000000298023224,2.5999999046325684,0.0,0.0
P21709,0.5153846144676208,5.738461494445801,7.800000190734863,0.2769230604171753,0.8307691812515259,0.3769230842590332,0.3769230544567108,1.0000001192092896,0.5,3.4923079013824463,3.6846156120300293,0.47692304849624634,1.2846152782440186,1.3923075199127197,0.8999999761581421,0.9538460969924927,0.7999999523162842,0.5153846144676208,1.6230767965316772,0.4076922833919525
Q96NT5,0.0,26.150001525878906,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.550000011920929,0.0,0.0,0.0,0.0,0.0,1.600000023841858,0.0,0.0,1.7999999523162842,0.0
P08254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000476837158,0.10000000149011612,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
O15111,0.75,3.325000047683716,7.824999809265137,0.7749999761581421,0.9750000238418579,0.0,0.10000000149011612,0.6500000357627869,1.375,3.9750001430511475,2.174999952316284,0.9249999523162842,1.649999976158142,1.8249999284744263,0.5,1.9500000476837158,2.0,1.625,3.0749998092651367,0.9749999642372131
P08913,2.8999998569488525,7.525000095367432,5.474999904632568,4.5,3.1999998092651367,5.875,2.4749999046325684,5.349999904632568,3.825000047683716,6.225000381469727,6.550000190734863,3.1499998569488525,3.424999952316284,5.599999904632568,3.825000047683716,6.099999904632568,5.625,7.825000286102295,4.150000095367432,3.5249998569488525
Q14012,0.0,2.4000000953674316,5.400000095367432,0.0,0.0,0.0,0.0,0.10000000149011612,0.15000000596046448,3.1500000953674316,0.8500000238418579,0.800000011920929,0.949999988079071,1.0499999523162842,0.20000000298023224,0.8500000238418579,1.3000000715255737,0.0,2.5999999046325684,0.15000000596046448
P98170,0.949999988079071,2.549999952316284,9.399999618530273,0.0,1.4500000476837158,34.44999694824219,3.0,2.200000047683716,1.2999999523162842,9.75,1.100000023841858,2.6500000953674316,6.5,0.5,1.0,6.049999713897705,2.8499999046325684,10.800000190734863,14.449999809265137,3.1500000953674316
Q9NZK7,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,7.0,0.0,5.5,0.0,0.0
P51817,0.0,20.724998474121094,18.174999237060547,0.7000000476837158,1.0750000476837158,0.925000011920929,0.5249999761581421,1.9500000476837158,0.10000000149011612,1.8499999046325684,6.399999618530273,0.8499999642372131,1.375,1.399999976158142,3.9750001430511475,2.950000047683716,1.850000023841858,1.9500000476837158,3.0250000953674316,0.9749999642372131
P21453,6.699999809265137,4.800000190734863,9.0,7.300000190734863,7.099999904632568,5.300000190734863,8.100000381469727,7.400000095367432,6.699999809265137,7.0,3.0999999046325684,6.699999809265137,3.200000047683716,5.800000190734863,7.5,7.300000190734863,7.5,7.0,7.199999809265137,4.300000190734863
Q9UKV0,0.4599999785423279,18.18000030517578,19.799999237060547,3.059999942779541,4.659999847412109,13.300000190734863,2.2200000286102295,6.179999828338623,10.619999885559082,13.760000228881836,17.360000610351562,5.679999828338623,5.380000114440918,12.680000305175781,17.260000228881836,11.940000534057617,18.239999771118164,8.780000686645508,8.019999504089355,4.440000057220459
Q15131,0.0,18.0,31.100000381469727,0.0,0.699999988079071,0.0,3.200000047683716,10.100000381469727,2.0,3.4000000953674316,5.699999809265137,0.0,2.0999999046325684,0.0,0.0,2.5999999046325684,0.0,5.800000190734863,4.5,0.0
Q9UNK4,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,7.0,0.0,5.5,0.0,0.0
Q9NZJ5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
Q15208,1.6999999284744263,6.166666507720947,7.333333492279053,0.03333333507180214,1.2333333492279053,0.0,2.0333333015441895,2.3333332538604736,0.3333333432674408,4.9666666984558105,6.666666507720947,0.800000011920929,1.1999999284744263,3.1666667461395264,1.6666666269302368,2.8999998569488525,6.799999713897705,3.6000001430511475,2.933333396911621,1.2333333492279053
Q58F21,1.600000023841858,21.233333587646484,18.5,1.0333333015441895,2.3999998569488525,0.0,0.13333334028720856,0.800000011920929,1.7333332300186157,8.566666603088379,9.066666603088379,3.8333332538604736,2.9666664600372314,11.466667175292969,6.433333873748779,3.0,2.700000047683716,4.633333206176758,7.700000286102295,4.866666793823242
P04818,0.0,26.150001525878906,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.550000011920929,0.0,0.0,0.0,0.0,0.0,1.600000023841858,0.0,0.0,1.7999999523162842,0.0
Q13237,0.0,19.075000762939453,13.424999237060547,0.7000000476837158,0.15000000596046448,0.925000011920929,0.5249999761581421,1.4500000476837158,0.10000000149011612,1.149999976158142,4.849999904632568,0.824999988079071,1.274999976158142,0.6000000238418579,3.6500000953674316,2.875,0.3999999761581421,1.600000023841858,2.174999952316284,0.32499998807907104
Q9BZL6,0.8428571820259094,9.028571128845215,12.95714282989502,0.22857142984867096,1.1714285612106323,0.6428571343421936,1.585714340209961,3.785714626312256,0.6714286208152771,5.028571605682373,9.171427726745605,1.014285683631897,1.5428571701049805,4.357142925262451,1.2285715341567993,2.6571428775787354,4.257143020629883,3.0714285373687744,4.5428571701049805,0.8428571820259094
Q15393,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9000000953674316,0.0,0.0,0.0,0.800000011920929,0.0,0.0,0.0,0.0
P35398,0.0,1.5,2.9000000953674316,0.699999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q15835,0.5199999809265137,15.019999504089355,11.899999618530273,0.7000000476837158,1.2599999904632568,1.2400000095367432,0.41999998688697815,3.2200000286102295,0.14000001549720764,4.71999979019165,5.940000057220459,1.399999976158142,2.299999952316284,3.679999828338623,5.539999961853027,3.299999952316284,4.039999961853027,2.5799999237060547,5.539999961853027,2.7200000286102295
Q16566,1.6999999284744263,15.266666412353516,8.0,0.23333334922790527,1.2333333492279053,0.0,2.133333444595337,2.3333332538604736,0.3333333432674408,5.099999904632568,6.9666666984558105,0.800000011920929,1.2666666507720947,3.433333396911621,1.9666666984558105,3.866666793823242,6.099999904632568,3.6000001430511475,2.933333396911621,1.2333333492279053
Q12809,0.9666666388511658,10.066666603088379,13.866667747497559,3.066666603088379,1.7666667699813843,1.1999999284744263,1.0666667222976685,3.2666666507720947,1.033333420753479,4.133333206176758,6.700000286102295,2.2333333492279053,1.9000000953674316,3.133333206176758,2.8333332538604736,2.6666667461395264,3.0333335399627686,4.799999713897705,5.066666603088379,0.9666666984558105
P18031,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9Y243,0.0,16.23333168029785,8.533333778381348,0.0,0.0,4.066666603088379,0.0,0.13333334028720856,0.0,1.8000000715255737,0.7666666507720947,0.0,0.0,4.366666793823242,0.20000000298023224,0.46666666865348816,1.0,0.0,0.06666667014360428,0.0
O14684,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0
Q8TDX7,1.5,6.550000190734863,11.300000190734863,1.5499999523162842,1.9500000476837158,0.0,0.20000000298023224,1.3000000715255737,2.75,7.150000095367432,4.300000190734863,1.8499999046325684,3.299999952316284,3.6499998569488525,0.949999988079071,3.049999952316284,2.799999952316284,3.25,6.149999618530273,1.9499999284744263
P45985,0.0,1.8666667938232422,5.266666889190674,0.0,0.0,0.0,0.0,0.06666667014360428,0.10000000149011612,2.1000001430511475,0.5666666626930237,0.5333333611488342,0.6333333253860474,1.1333333253860474,0.13333334028720856,0.5666666626930237,0.8666667342185974,0.0,1.7333332300186157,0.10000000149011612
P30085,1.2000000476837158,5.550000190734863,11.199999809265137,1.2000000476837158,1.9500000476837158,0.10000000149011612,3.200000047683716,1.2000000476837158,0.8999999761581421,3.200000047683716,5.800000190734863,8.850000381469727,2.4000000953674316,2.049999952316284,3.4000000953674316,3.9000000953674316,3.700000047683716,2.8499999046325684,4.599999904632568,1.7999999523162842
P61073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8WUI4,0.4599999785423279,18.18000030517578,19.799999237060547,3.059999942779541,4.659999847412109,13.300000190734863,2.2200000286102295,6.179999828338623,10.619999885559082,13.760000228881836,17.360000610351562,5.679999828338623,5.380000114440918,12.680000305175781,17.260000228881836,11.940000534057617,18.239999771118164,8.780000686645508,8.019999504089355,4.440000057220459
Q00987,0.0,16.049999237060547,15.649999618530273,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,5.850000381469727,0.0,0.0,0.0,0.0,4.400000095367432,0.0,0.949999988079071,0.25,0.0
O00764,0.8999999761581421,33.45000076293945,31.149999618530273,0.0,3.8000001907348633,2.5,0.550000011920929,0.0,0.5,9.399999618530273,4.949999809265137,6.699999809265137,4.099999904632568,28.450000762939453,16.25,0.0,1.0,7.5,12.0,9.649999618530273
Q9UEW8,0.0,0.0,0.7333333492279053,0.5,0.7666666507720947,1.0333333015441895,0.0,1.3000000715255737,0.36666667461395264,0.5666666626930237,2.433333158493042,0.699999988079071,0.7333333492279053,1.3333333730697632,0.13333334028720856,1.533333420753479,1.399999976158142,1.3333333730697632,1.600000023841858,0.4000000059604645
P34913,0.0,1.5333333015441895,0.0,0.0,0.0,0.1666666716337204,0.0,0.0,0.0,0.03333333507180214,1.3000000715255737,0.0,0.0,0.43333330750465393,0.0,0.0,0.0,0.0,0.0,0.0
P35462,2.319999933242798,7.21999979019165,6.0,3.5999999046325684,3.3400001525878906,4.859999656677246,3.359999895095825,4.779999732971191,4.159999847412109,6.360000133514404,5.880000114440918,3.620000123977661,3.9600002765655518,5.699999809265137,3.200000047683716,6.179999828338623,6.140000343322754,7.460000038146973,4.78000020980835,4.099999904632568
P40306,8.800000190734863,13.100000381469727,20.899999618530273,10.699999809265137,11.800000190734863,18.600000381469727,18.799999237060547,18.5,14.5,19.299999237060547,8.899999618530273,13.100000381469727,14.800000190734863,15.699999809265137,18.399999618530273,9.100000381469727,20.700000762939453,15.100000381469727,20.100000381469727,11.399999618530273
Q8N752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,1.7000000476837158,2.4000000953674316,0.0,0.0,0.0
Q99835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0999999046325684,0.0,0.0,0.0,0.0
Q13464,0.22999998927116394,4.710000038146973,5.71999979019165,0.4300000071525574,0.4699999690055847,0.6200000047683716,0.3700000047683716,0.429999977350235,0.32999998331069946,1.7000000476837158,1.7000000476837158,0.6299999952316284,1.0099999904632568,1.1899999380111694,0.8899999856948853,2.0199999809265137,1.2100000381469727,0.6299999952316284,1.1999999284744263,0.42000001668930054
P42229,4.599999904632568,3.5,7.599999904632568,5.099999904632568,8.800000190734863,4.400000095367432,1.899999976158142,4.5,5.099999904632568,6.800000190734863,12.199999809265137,5.699999809265137,4.800000190734863,4.199999809265137,6.0,5.0,7.199999809265137,8.0,5.0,5.800000190734863
P52564,0.0,4.800000190734863,10.800000190734863,0.0,0.0,0.0,0.0,0.20000000298023224,0.30000001192092896,6.300000190734863,1.600000023841858,1.600000023841858,1.899999976158142,2.0999999046325684,0.4000000059604645,0.0,0.20000000298023224,0.0,5.199999809265137,0.30000001192092896
P00915,0.0,3.299999952316284,0.8999999761581421,0.0,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,1.4500000476837158,0.0,0.0,0.0,0.0,0.800000011920929,0.10000000149011612,0.30000001192092896,0.0,0.0
Q86UE8,0.0,2.4000000953674316,5.400000095367432,0.0,0.0,0.0,0.0,0.10000000149011612,0.15000000596046448,3.1500000953674316,0.8500000238418579,0.800000011920929,0.949999988079071,1.0499999523162842,0.20000000298023224,0.8500000238418579,1.3000000715255737,0.0,2.5999999046325684,0.15000000596046448
P28482,0.0,3.6000001430511475,3.7833335399627686,0.11666666716337204,0.6500000357627869,2.2333333492279053,0.0,0.3333333432674408,0.01666666753590107,6.0333333015441895,12.699999809265137,0.11666667461395264,0.949999988079071,0.8666666150093079,0.3499999940395355,3.9833333492279053,2.7833335399627686,0.23333333432674408,0.6166666150093079,0.43333330750465393
P03956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000476837158,0.10000000149011612,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
P05231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999523162842,0.0,0.0,0.0,0.0
P11021,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.6000000238418579,0.0,0.0,0.0,0.0,1.5,0.8999999761581421,0.8999999761581421,0.0,0.0,0.0
Q9HBY8,0.0,10.149999618530273,9.350000381469727,0.0,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,1.850000023841858,0.0,0.0,0.05000000074505806,0.0,3.75,0.0,0.05000000074505806,0.0,0.0
P07900,0.0,19.44999885559082,17.375,6.300000190734863,0.0,11.375,0.0,4.275000095367432,0.05000000074505806,14.699999809265137,21.399999618530273,0.0,6.75,1.3250000476837158,0.02500000037252903,1.0750000476837158,3.750000238418579,2.799999952316284,4.5,1.1749999523162842
O60885,0.2571428418159485,17.58571434020996,13.414285659790039,0.12857142090797424,1.085714340209961,0.7142857313156128,0.15714286267757416,0.0714285746216774,0.1428571492433548,5.471428394317627,8.971428871154785,1.914285659790039,1.1857141256332397,8.128571510314941,4.757143497467041,1.8142856359481812,1.1142857074737549,2.142857074737549,5.857142925262451,2.7571427822113037
P11229,2.8999998569488525,13.300000190734863,16.875,4.5,3.1999998092651367,6.375,2.4749999046325684,5.349999904632568,3.825000047683716,6.225000381469727,10.600000381469727,3.1499998569488525,3.424999952316284,6.675000190734863,3.825000047683716,5.299999713897705,5.799999713897705,7.675000190734863,5.775000095367432,3.5249998569488525
Q8N1Q1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0
O43683,0.0,18.0,31.100000381469727,0.0,0.699999988079071,0.0,3.200000047683716,10.100000381469727,2.0,3.4000000953674316,5.699999809265137,0.0,2.0999999046325684,0.0,0.0,2.5999999046325684,0.0,5.800000190734863,4.5,0.0
Q16659,1.2999999523162842,14.100000381469727,21.299999237060547,0.0,7.900000095367432,0.0,0.0,12.5,0.4000000059604645,20.799999237060547,12.300000190734863,2.299999952316284,2.200000047683716,17.100000381469727,18.600000381469727,15.800000190734863,30.0,6.400000095367432,16.299999237060547,12.5
P14555,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,7.0,0.0,5.5,0.0,0.0
